"","x"
"5390","PGEN_.00g324980"
"5391","PGEN_.00g325090"
"5392","PGEN_.00g325120"
"5393","PGEN_.00g325260"
"5394","PGEN_.00g325340"
"5395","PGEN_.00g325420"
"5396","PGEN_.00g325520"
"5397","PGEN_.00g325580"
"5398","PGEN_.00g325600"
"5399","PGEN_.00g325720"
"5400","PGEN_.00g325740"
"5401","PGEN_.00g325860"
"5402","PGEN_.00g325930"
"5403","PGEN_.00g325940"
"5404","PGEN_.00g325950"
"5405","PGEN_.00g326000"
"5406","PGEN_.00g326080"
"5407","PGEN_.00g326070"
"5408","PGEN_.00g326100"
"5409","PGEN_.00g326110"
"5410","PGEN_.00g326270"
"5411","PGEN_.00g326530"
"5412","PGEN_.00g326600"
"5413","PGEN_.00g326670"
"5414","PGEN_.00g326680"
"5415","PGEN_.00g326710"
"5416","PGEN_.00g326750"
"5417","PGEN_.00g326760"
"5418","PGEN_.00g326770"
"5419","PGEN_.00g326780"
"5420","PGEN_.00g326880"
"5421","PGEN_.00g326970"
"5422","PGEN_.00g327030"
"5423","PGEN_.00g327240"
"5424","PGEN_.00g327260"
"5425","PGEN_.00g327280"
"5426","PGEN_.00g327300"
"5427","PGEN_.00g327330"
"5428","PGEN_.00g327350"
"5429","PGEN_.00g327420"
"5430","PGEN_.00g327590"
"5431","PGEN_.00g327650"
"5432","PGEN_.00g327660"
"5433","PGEN_.00g327700"
"5434","PGEN_.00g327730"
"5435","PGEN_.00g327740"
"5436","PGEN_.00g327990"
"5437","PGEN_.00g328060"
"5438","PGEN_.00g328070"
"5439","PGEN_.00g328110"
"5440","PGEN_.00g328130"
"5441","PGEN_.00g328150"
"5442","PGEN_.00g328290"
"5443","PGEN_.00g328330"
"5444","PGEN_.00g328340"
"5445","PGEN_.00g328350"
"5446","PGEN_.00g328460"
"5447","PGEN_.00g328470"
"5448","PGEN_.00g328520"
"5449","PGEN_.00g328540"
"5450","PGEN_.00g328650"
"5451","PGEN_.00g328660"
"5452","PGEN_.00g328690"
"5453","PGEN_.00g328710"
"5454","PGEN_.00g328720"
"5455","PGEN_.00g328950"
"5456","PGEN_.00g328960"
"5457","PGEN_.00g328990"
"5458","PGEN_.00g329000"
"5459","PGEN_.00g329020"
"5460","PGEN_.00g329040"
"5461","PGEN_.00g329050"
"5462","PGEN_.00g329070"
"5463","PGEN_.00g329080"
"5464","PGEN_.00g329090"
"5465","PGEN_.00g329100"
"5466","PGEN_.00g329110"
"5467","PGEN_.00g329120"
"5468","PGEN_.00g329150"
"5469","PGEN_.00g329190"
"5470","PGEN_.00g329240"
"5471","PGEN_.00g329260"
"5472","PGEN_.00g329280"
"5473","PGEN_.00g329330"
"5474","PGEN_.00g329490"
"5475","PGEN_.00g329510"
"5476","PGEN_.00g329550"
"5477","PGEN_.00g329590"
"5478","PGEN_.00g329600"
"5479","PGEN_.00g329630"
"5480","PGEN_.00g329640"
"5481","PGEN_.00g329750"
"5482","PGEN_.00g329770"
"5483","PGEN_.00g329830"
"5484","PGEN_.00g329970"
"5485","PGEN_.00g330010"
"5486","PGEN_.00g330020"
"5487","PGEN_.00g330030"
"5488","PGEN_.00g330150"
"5489","PGEN_.00g330210"
"5490","PGEN_.00g330250"
"5491","PGEN_.00g330320"
"5492","PGEN_.00g330340"
"5493","PGEN_.00g330380"
"5494","PGEN_.00g330400"
"5495","PGEN_.00g330420"
"5496","PGEN_.00g330550"
"5497","PGEN_.00g330590"
"5498","PGEN_.00g330670"
"5499","PGEN_.00g330690"
"5500","PGEN_.00g330730"
"5501","PGEN_.00g330740"
"5502","PGEN_.00g330970"
"5503","PGEN_.00g331000"
"5504","PGEN_.00g331010"
"5505","PGEN_.00g331050"
"5506","PGEN_.00g331190"
"5507","PGEN_.00g331210"
"5508","PGEN_.00g331250"
"5509","PGEN_.00g331270"
"5510","PGEN_.00g331300"
"5511","PGEN_.00g331490"
"5512","PGEN_.00g331530"
"5513","PGEN_.00g331710"
"5514","PGEN_.00g331720"
"5515","PGEN_.00g331820"
"5516","PGEN_.00g331900"
"5517","PGEN_.00g332020"
"5518","PGEN_.00g332080"
"5519","PGEN_.00g332090"
"5520","PGEN_.00g332110"
"5521","PGEN_.00g332120"
"5522","PGEN_.00g332130"
"5523","PGEN_.00g332150"
"5524","PGEN_.00g332180"
"5525","PGEN_.00g332200"
"5526","PGEN_.00g332240"
"5527","PGEN_.00g332250"
"5528","PGEN_.00g332280"
"5529","PGEN_.00g332290"
"5530","PGEN_.00g332300"
"5531","PGEN_.00g332640"
"5532","PGEN_.00g332690"
"5533","PGEN_.00g332700"
"5534","PGEN_.00g332750"
"5535","PGEN_.00g332840"
"5536","PGEN_.00g332960"
"5537","PGEN_.00g332980"
"5538","PGEN_.00g333080"
"5539","PGEN_.00g333140"
"5540","PGEN_.00g333150"
"5541","PGEN_.00g333270"
"5542","PGEN_.00g333290"
"5543","PGEN_.00g333540"
"5544","PGEN_.00g333610"
"5545","PGEN_.00g333640"
"5546","PGEN_.00g333650"
"5547","PGEN_.00g333690"
"5548","PGEN_.00g333730"
"5549","PGEN_.00g333830"
"5550","PGEN_.00g333860"
"5551","PGEN_.00g333890"
"5552","PGEN_.00g333900"
"5553","PGEN_.00g333930"
"5554","PGEN_.00g333940"
"5555","PGEN_.00g333960"
"5556","PGEN_.00g333990"
"5557","PGEN_.00g334020"
"5558","PGEN_.00g334080"
"5559","PGEN_.00g334090"
"5560","PGEN_.00g334190"
"5561","PGEN_.00g334290"
"5562","PGEN_.00g334310"
"5563","PGEN_.00g334400"
"5564","PGEN_.00g334420"
"5565","PGEN_.00g334430"
"5566","PGEN_.00g334560"
"5567","PGEN_.00g334600"
"5568","PGEN_.00g334610"
"5569","PGEN_.00g334620"
"5570","PGEN_.00g334640"
"5571","PGEN_.00g334700"
"5572","PGEN_.00g334730"
"5573","PGEN_.00g334800"
"5574","PGEN_.00g334850"
"5575","PGEN_.00g334890"
"5576","PGEN_.00g334930"
"5577","PGEN_.00g334940"
"5578","PGEN_.00g335030"
"5579","PGEN_.00g335180"
"5580","PGEN_.00g335230"
"5581","PGEN_.00g335240"
"5582","PGEN_.00g335300"
"5583","PGEN_.00g335390"
"5584","PGEN_.00g335400"
"5585","PGEN_.00g335450"
"5586","PGEN_.00g335500"
"5587","PGEN_.00g335510"
"5588","PGEN_.00g335550"
"5589","PGEN_.00g335640"
"5590","PGEN_.00g335730"
"5591","PGEN_.00g335800"
"5592","PGEN_.00g335860"
"5593","PGEN_.00g335980"
"5594","PGEN_.00g335990"
"5595","PGEN_.00g336000"
"5596","PGEN_.00g336030"
"5597","PGEN_.00g336040"
"5598","PGEN_.00g336130"
"5599","PGEN_.00g336150"
"5600","PGEN_.00g336260"
"5601","PGEN_.00g336310"
"5602","PGEN_.00g336320"
"5603","PGEN_.00g336350"
"5604","PGEN_.00g336510"
"5605","PGEN_.00g336500"
"5606","PGEN_.00g336560"
"5607","PGEN_.00g336570"
"5608","PGEN_.00g336580"
"5609","PGEN_.00g336600"
"5610","PGEN_.00g336640"
"5611","PGEN_.00g336680"
"5612","PGEN_.00g336690"
"5613","PGEN_.00g336700"
"5614","PGEN_.00g336880"
"5615","PGEN_.00g336950"
"5616","PGEN_.00g336970"
"5617","PGEN_.00g336980"
"5618","PGEN_.00g336990"
"5619","PGEN_.00g337030"
"5620","PGEN_.00g337050"
"5621","PGEN_.00g337080"
"5622","PGEN_.00g337130"
"5623","PGEN_.00g337170"
"5624","PGEN_.00g337180"
"5625","PGEN_.00g337210"
"5626","PGEN_.00g337320"
"5627","PGEN_.00g337350"
"5628","PGEN_.00g337390"
"5629","PGEN_.00g337480"
"5630","PGEN_.00g337550"
"5631","PGEN_.00g337730"
"5632","PGEN_.00g337790"
"5633","PGEN_.00g337830"
"5634","PGEN_.00g337850"
"5635","PGEN_.00g337910"
"5636","PGEN_.00g337920"
"5637","PGEN_.00g337930"
"5638","PGEN_.00g338040"
"5639","PGEN_.00g338110"
"5640","PGEN_.00g338150"
"5641","PGEN_.00g338160"
"5642","PGEN_.00g338180"
"5643","PGEN_.00g338210"
"5644","PGEN_.00g338450"
"5645","PGEN_.00g338510"
"5646","PGEN_.00g338550"
"5647","PGEN_.00g338570"
"5648","PGEN_.00g338610"
"5649","PGEN_.00g338700"
"5650","PGEN_.00g338710"
"5651","PGEN_.00g338720"
"5652","PGEN_.00g338730"
"5653","PGEN_.00g338790"
"5654","PGEN_.00g338820"
"5655","PGEN_.00g338900"
"5656","PGEN_.00g339240"
"5657","PGEN_.00g339330"
"5658","PGEN_.00g339360"
"5659","PGEN_.00g339540"
"5660","PGEN_.00g339550"
"5661","PGEN_.00g339710"
"5662","PGEN_.00g339770"
"5663","PGEN_.00g339820"
"5664","PGEN_.00g339830"
"5665","PGEN_.00g339840"
"5666","PGEN_.00g339890"
"5667","PGEN_.00g339940"
"5668","PGEN_.00g339970"
"5669","PGEN_.00g340030"
"5670","PGEN_.00g340100"
"5671","PGEN_.00g340120"
"5672","PGEN_.00g340240"
"5673","PGEN_.00g340570"
"5674","PGEN_.00g340710"
"5675","PGEN_.00g340770"
"5676","PGEN_.00g340830"
"5677","PGEN_.00g341150"
"5678","PGEN_.00g341240"
"5679","PGEN_.00g341260"
"5680","PGEN_.00g341280"
"5681","PGEN_.00g341540"
"5682","PGEN_.00g341560"
"5683","PGEN_.00g341570"
"5684","PGEN_.00g341580"
"5685","PGEN_.00g341770"
"5686","PGEN_.00g341780"
"5687","PGEN_.00g341800"
"5688","PGEN_.00g341840"
"5689","PGEN_.00g341900"
"5690","PGEN_.00g342060"
"5691","PGEN_.00g342070"
"5692","PGEN_.00g342100"
"5693","PGEN_.00g342290"
"5694","PGEN_.00g342300"
"5695","PGEN_.00g342340"
"5696","PGEN_.00g342360"
"5697","PGEN_.00g342380"
"5698","PGEN_.00g342390"
"5699","PGEN_.00g342400"
"5700","PGEN_.00g342450"
"5701","PGEN_.00g342460"
"5702","PGEN_.00g342600"
"5703","PGEN_.00g342650"
"5704","PGEN_.00g342660"
"5705","PGEN_.00g342730"
"5706","PGEN_.00g342760"
"5707","PGEN_.00g342770"
"5708","PGEN_.00g342780"
"5709","PGEN_.00g342820"
"5710","PGEN_.00g342850"
"5711","PGEN_.00g343070"
"5712","PGEN_.00g343090"
"5713","PGEN_.00g343120"
"5714","PGEN_.00g343190"
"5715","PGEN_.00g343210"
"5716","PGEN_.00g343240"
"5717","PGEN_.00g343260"
"5718","PGEN_.00g343270"
"5719","PGEN_.00g343290"
"5720","PGEN_.00g343350"
"5721","PGEN_.00g343380"
"5722","PGEN_.00g343490"
"5723","PGEN_.00g343500"
"5724","PGEN_.00g343550"
"5725","PGEN_.00g343620"
"5726","PGEN_.00g343660"
"5727","PGEN_.00g343690"
"5728","PGEN_.00g343750"
"5729","PGEN_.00g343760"
"5730","PGEN_.00g343960"
"5731","PGEN_.00g343970"
"5732","PGEN_.00g344070"
"5733","PGEN_.00g344080"
"5734","PGEN_.00g344090"
"5735","PGEN_.00g344120"
"5736","PGEN_.00g344170"
"5737","PGEN_.00g344180"
"5738","PGEN_.00g344200"
"5739","PGEN_.00g344210"
"5740","PGEN_.00g344220"
"5741","PGEN_.00g344230"
"5742","PGEN_.00g344260"
"5743","PGEN_.00g344280"
"5744","PGEN_.00g344330"
"5745","PGEN_.00g344350"
"5746","PGEN_.00g344390"
"5747","PGEN_.00g344450"
"5748","PGEN_.00g344550"
"5749","PGEN_.00g344620"
"5750","PGEN_.00g344810"
"5751","PGEN_.00g344910"
"5752","PGEN_.00g344940"
"5753","PGEN_.00g344990"
"5754","PGEN_.00g345060"
"5755","PGEN_.00g345140"
"5756","PGEN_.00g345150"
"5757","PGEN_.00g345180"
"5758","PGEN_.00g345190"
"5759","PGEN_.00g345220"
"5760","PGEN_.00g345230"
"5761","PGEN_.00g345320"
"5762","PGEN_.00g345340"
"5763","PGEN_.00g345410"
"5764","PGEN_.00g345470"
"5765","PGEN_.00g345540"
"5766","PGEN_.00g345550"
"5767","PGEN_.00g345620"
"5768","PGEN_.00g345650"
"5769","PGEN_.00g345690"
"5770","PGEN_.00g345730"
"5771","PGEN_.00g345780"
"5772","PGEN_.00g345940"
"5773","PGEN_.00g345970"
"5774","PGEN_.00g345990"
"5775","PGEN_.00g346010"
"5776","PGEN_.00g346020"
"5777","PGEN_.00g346030"
"5778","PGEN_.00g346040"
"5779","PGEN_.00g346050"
"5780","PGEN_.00g346080"
"5781","PGEN_.00g346090"
"5782","PGEN_.00g346120"
"5783","PGEN_.00g346130"
"5784","PGEN_.00g346150"
"5785","PGEN_.00g346200"
"5786","PGEN_.00g346230"
"5787","PGEN_.00g346320"
"5788","PGEN_.00g346490"
"5789","PGEN_.00g346530"
"5790","PGEN_.00g346600"
"5791","PGEN_.00g346610"
"5792","PGEN_.00g346670"
"5793","PGEN_.00g346720"
"5794","PGEN_.00g346780"
"5795","PGEN_.00g346890"
"5796","PGEN_.00g346970"
"5797","PGEN_.00g346990"
"5798","PGEN_.00g347000"
"5799","PGEN_.00g347010"
"5800","PGEN_.00g347020"
"5801","PGEN_.00g347040"
"5802","PGEN_.00g347160"
"5803","PGEN_.00g347650"
"5804","PGEN_.00g347680"
"5805","PGEN_.00g347690"
"5806","PGEN_.00g347720"
"5807","PGEN_.00g347770"
"5808","PGEN_.00g347780"
"5809","PGEN_.00g347890"
"5810","PGEN_.00g348130"
"5811","PGEN_.00g348140"
"5812","PGEN_.00g348160"
"5813","PGEN_.00g348570"
"5814","PGEN_.00g348590"
"5815","PGEN_.00g348610"
"5816","PGEN_.00g348620"
"5817","PGEN_.00g348670"
"5818","PGEN_.00g348680"
"5819","PGEN_.00g348700"
"5820","PGEN_.00g348730"
"5821","PGEN_.00g348740"
"5822","PGEN_.00g348750"
"5823","PGEN_.00g348810"
"5824","PGEN_.00g348840"
"5825","PGEN_.00g348850"
"5826","PGEN_.00g348900"
"5827","PGEN_.00g349060"
"5828","PGEN_.00g349080"
"5829","PGEN_.00g349360"
"5830","PGEN_.00g349370"
"5831","PGEN_.00g349440"
"5832","PGEN_.00g000010"
"5833","PGEN_.00g000030"
"5834","PGEN_.00g000040"
"5835","PGEN_.00g000050"
"5836","PGEN_.00g000060"
"5837","PGEN_.00g000080"
"5838","PGEN_.00g000110"
"5839","PGEN_.00g000120"
"5840","PGEN_.00g000130"
"5841","PGEN_.00g000140"
"5842","PGEN_.00g000150"
"5843","PGEN_.00g000170"
"5844","PGEN_.00g000240"
"5845","PGEN_.00g000270"
"5846","PGEN_.00g000460"
"5847","PGEN_.00g000480"
"5848","PGEN_.00g000490"
"5849","PGEN_.00g000510"
"5850","PGEN_.00g000540"
"5851","PGEN_.00g000560"
"5852","PGEN_.00g000600"
"5853","PGEN_.00g000660"
"5854","PGEN_.00g000670"
"5855","PGEN_.00g000870"
"5856","PGEN_.00g000890"
"5857","PGEN_.00g000960"
"5858","PGEN_.00g000970"
"5859","PGEN_.00g000980"
"5860","PGEN_.00g001010"
"5861","PGEN_.00g001030"
"5862","PGEN_.00g001040"
"5863","PGEN_.00g001050"
"5864","PGEN_.00g001090"
"5865","PGEN_.00g001100"
"5866","PGEN_.00g001120"
"5867","PGEN_.00g001190"
"5868","PGEN_.00g001280"
"5869","PGEN_.00g001310"
"5870","PGEN_.00g001380"
"5871","PGEN_.00g001390"
"5872","PGEN_.00g001410"
"5873","PGEN_.00g001420"
"5874","PGEN_.00g001440"
"5875","PGEN_.00g001470"
"5876","PGEN_.00g001570"
"5877","PGEN_.00g001620"
"5878","PGEN_.00g001630"
"5879","PGEN_.00g001660"
"5880","PGEN_.00g001690"
"5881","PGEN_.00g001700"
"5882","PGEN_.00g001720"
"5883","PGEN_.00g001740"
"5884","PGEN_.00g001770"
"5885","PGEN_.00g001820"
"5886","PGEN_.00g001840"
"5887","PGEN_.00g001870"
"5888","PGEN_.00g001890"
"5889","PGEN_.00g001920"
"5890","PGEN_.00g001990"
"5891","PGEN_.00g002000"
"5892","PGEN_.00g002090"
"5893","PGEN_.00g002150"
"5894","PGEN_.00g002160"
"5895","PGEN_.00g002170"
"5896","PGEN_.00g002190"
"5897","PGEN_.00g002230"
"5898","PGEN_.00g002300"
"5899","PGEN_.00g002310"
"5900","PGEN_.00g002320"
"5901","PGEN_.00g002380"
"5902","PGEN_.00g002400"
"5903","PGEN_.00g002430"
"5904","PGEN_.00g002440"
"5905","PGEN_.00g002500"
"5906","PGEN_.00g002520"
"5907","PGEN_.00g002560"
"5908","PGEN_.00g002590"
"5909","PGEN_.00g002630"
"5910","PGEN_.00g002670"
"5911","PGEN_.00g002680"
"5912","PGEN_.00g002700"
"5913","PGEN_.00g002710"
"5914","PGEN_.00g002730"
"5915","PGEN_.00g002740"
"5916","PGEN_.00g002750"
"5917","PGEN_.00g002760"
"5918","PGEN_.00g002810"
"5919","PGEN_.00g002820"
"5920","PGEN_.00g002830"
"5921","PGEN_.00g002840"
"5922","PGEN_.00g002860"
"5923","PGEN_.00g002870"
"5924","PGEN_.00g002970"
"5925","PGEN_.00g002990"
"5926","PGEN_.00g003030"
"5927","PGEN_.00g003050"
"5928","PGEN_.00g003060"
"5929","PGEN_.00g003070"
"5930","PGEN_.00g003090"
"5931","PGEN_.00g003110"
"5932","PGEN_.00g003120"
"5933","PGEN_.00g003140"
"5934","PGEN_.00g003210"
"5935","PGEN_.00g003230"
"5936","PGEN_.00g003250"
"5937","PGEN_.00g003340"
"5938","PGEN_.00g003350"
"5939","PGEN_.00g003370"
"5940","PGEN_.00g003380"
"5941","PGEN_.00g003430"
"5942","PGEN_.00g003440"
"5943","PGEN_.00g003450"
"5944","PGEN_.00g003460"
"5945","PGEN_.00g003480"
"5946","PGEN_.00g003500"
"5947","PGEN_.00g003530"
"5948","PGEN_.00g003570"
"5949","PGEN_.00g003600"
"5950","PGEN_.00g003650"
"5951","PGEN_.00g003660"
"5952","PGEN_.00g003670"
"5953","PGEN_.00g003690"
"5954","PGEN_.00g003700"
"5955","PGEN_.00g003720"
"5956","PGEN_.00g003760"
"5957","PGEN_.00g003780"
"5958","PGEN_.00g003790"
"5959","PGEN_.00g003810"
"5960","PGEN_.00g003830"
"5961","PGEN_.00g003860"
"5962","PGEN_.00g003890"
"5963","PGEN_.00g003910"
"5964","PGEN_.00g003920"
"5965","PGEN_.00g003930"
"5966","PGEN_.00g003960"
"5967","PGEN_.00g003970"
"5968","PGEN_.00g003980"
"5969","PGEN_.00g004020"
"5970","PGEN_.00g004030"
"5971","PGEN_.00g004060"
"5972","PGEN_.00g004150"
"5973","PGEN_.00g004180"
"5974","PGEN_.00g004250"
"5975","PGEN_.00g004260"
"5976","PGEN_.00g004270"
"5977","PGEN_.00g004360"
"5978","PGEN_.00g004370"
"5979","PGEN_.00g004420"
"5980","PGEN_.00g004440"
"5981","PGEN_.00g004550"
"5982","PGEN_.00g004580"
"5983","PGEN_.00g004600"
"5984","PGEN_.00g004620"
"5985","PGEN_.00g004640"
"5986","PGEN_.00g004680"
"5987","PGEN_.00g004710"
"5988","PGEN_.00g004760"
"5989","PGEN_.00g004820"
"5990","PGEN_.00g004870"
"5991","PGEN_.00g004940"
"5992","PGEN_.00g004960"
"5993","PGEN_.00g004980"
"5994","PGEN_.00g005000"
"5995","PGEN_.00g005070"
"5996","PGEN_.00g005080"
"5997","PGEN_.00g005100"
"5998","PGEN_.00g005110"
"5999","PGEN_.00g005150"
"6000","PGEN_.00g005160"
"6001","PGEN_.00g005190"
"6002","PGEN_.00g005210"
"6003","PGEN_.00g005230"
"6004","PGEN_.00g005300"
"6005","PGEN_.00g005320"
"6006","PGEN_.00g005370"
"6007","PGEN_.00g005500"
"6008","PGEN_.00g005540"
"6009","PGEN_.00g005550"
"6010","PGEN_.00g005710"
"6011","PGEN_.00g005740"
"6012","PGEN_.00g005820"
"6013","PGEN_.00g005830"
"6014","PGEN_.00g006100"
"6015","PGEN_.00g006150"
"6016","PGEN_.00g006190"
"6017","PGEN_.00g006230"
"6018","PGEN_.00g006250"
"6019","PGEN_.00g006290"
"6020","PGEN_.00g006300"
"6021","PGEN_.00g006320"
"6022","PGEN_.00g006380"
"6023","PGEN_.00g006420"
"6024","PGEN_.00g006470"
"6025","PGEN_.00g006500"
"6026","PGEN_.00g006530"
"6027","PGEN_.00g006580"
"6028","PGEN_.00g006590"
"6029","PGEN_.00g006610"
"6030","PGEN_.00g006620"
"6031","PGEN_.00g006670"
"6032","PGEN_.00g006680"
"6033","PGEN_.00g006700"
"6034","PGEN_.00g006790"
"6035","PGEN_.00g006800"
"6036","PGEN_.00g006820"
"6037","PGEN_.00g006840"
"6038","PGEN_.00g006860"
"6039","PGEN_.00g006880"
"6040","PGEN_.00g006950"
"6041","PGEN_.00g006960"
"6042","PGEN_.00g007030"
"6043","PGEN_.00g007050"
"6044","PGEN_.00g007070"
"6045","PGEN_.00g007080"
"6046","PGEN_.00g007100"
"6047","PGEN_.00g007150"
"6048","PGEN_.00g007160"
"6049","PGEN_.00g007220"
"6050","PGEN_.00g007250"
"6051","PGEN_.00g007320"
"6052","PGEN_.00g007490"
"6053","PGEN_.00g007500"
"6054","PGEN_.00g007570"
"6055","PGEN_.00g007610"
"6056","PGEN_.00g007630"
"6057","PGEN_.00g007640"
"6058","PGEN_.00g007650"
"6059","PGEN_.00g007670"
"6060","PGEN_.00g007690"
"6061","PGEN_.00g007750"
"6062","PGEN_.00g007760"
"6063","PGEN_.00g007780"
"6064","PGEN_.00g007800"
"6065","PGEN_.00g007810"
"6066","PGEN_.00g007860"
"6067","PGEN_.00g007870"
"6068","PGEN_.00g007880"
"6069","PGEN_.00g007900"
"6070","PGEN_.00g007940"
"6071","PGEN_.00g007960"
"6072","PGEN_.00g008080"
"6073","PGEN_.00g008230"
"6074","PGEN_.00g008260"
"6075","PGEN_.00g008270"
"6076","PGEN_.00g008350"
"6077","PGEN_.00g008360"
"6078","PGEN_.00g008430"
"6079","PGEN_.00g008460"
"6080","PGEN_.00g008480"
"6081","PGEN_.00g008530"
"6082","PGEN_.00g008550"
"6083","PGEN_.00g008570"
"6084","PGEN_.00g008590"
"6085","PGEN_.00g008600"
"6086","PGEN_.00g008610"
"6087","PGEN_.00g008620"
"6088","PGEN_.00g008630"
"6089","PGEN_.00g008650"
"6090","PGEN_.00g008700"
"6091","PGEN_.00g008800"
"6092","PGEN_.00g008840"
"6093","PGEN_.00g008850"
"6094","PGEN_.00g008860"
"6095","PGEN_.00g008900"
"6096","PGEN_.00g008920"
"6097","PGEN_.00g008950"
"6098","PGEN_.00g009020"
"6099","PGEN_.00g009060"
"6100","PGEN_.00g009070"
"6101","PGEN_.00g009130"
"6102","PGEN_.00g009180"
"6103","PGEN_.00g009230"
"6104","PGEN_.00g009290"
"6105","PGEN_.00g009340"
"6106","PGEN_.00g009370"
"6107","PGEN_.00g009390"
"6108","PGEN_.00g009420"
"6109","PGEN_.00g009430"
"6110","PGEN_.00g009440"
"6111","PGEN_.00g009460"
"6112","PGEN_.00g009590"
"6113","PGEN_.00g009640"
"6114","PGEN_.00g009650"
"6115","PGEN_.00g009660"
"6116","PGEN_.00g009670"
"6117","PGEN_.00g009730"
"6118","PGEN_.00g009780"
"6119","PGEN_.00g009850"
"6120","PGEN_.00g009880"
"6121","PGEN_.00g009900"
"6122","PGEN_.00g009910"
"6123","PGEN_.00g009930"
"6124","PGEN_.00g009970"
"6125","PGEN_.00g010020"
"6126","PGEN_.00g010050"
"6127","PGEN_.00g010110"
"6128","PGEN_.00g010160"
"6129","PGEN_.00g010170"
"6130","PGEN_.00g010360"
"6131","PGEN_.00g010420"
"6132","PGEN_.00g010460"
"6133","PGEN_.00g010540"
"6134","PGEN_.00g010560"
"6135","PGEN_.00g010570"
"6136","PGEN_.00g010600"
"6137","PGEN_.00g010640"
"6138","PGEN_.00g010860"
"6139","PGEN_.00g010890"
"6140","PGEN_.00g010940"
"6141","PGEN_.00g011000"
"6142","PGEN_.00g011010"
"6143","PGEN_.00g011040"
"6144","PGEN_.00g011050"
"6145","PGEN_.00g011100"
"6146","PGEN_.00g011110"
"6147","PGEN_.00g011150"
"6148","PGEN_.00g011180"
"6149","PGEN_.00g011200"
"6150","PGEN_.00g011230"
"6151","PGEN_.00g011280"
"6152","PGEN_.00g011310"
"6153","PGEN_.00g011360"
"6154","PGEN_.00g011400"
"6155","PGEN_.00g011410"
"6156","PGEN_.00g011460"
"6157","PGEN_.00g011500"
"6158","PGEN_.00g011510"
"6159","PGEN_.00g011540"
"6160","PGEN_.00g011550"
"6161","PGEN_.00g011570"
"6162","PGEN_.00g011640"
"6163","PGEN_.00g011670"
"6164","PGEN_.00g011700"
"6165","PGEN_.00g011720"
"6166","PGEN_.00g011760"
"6167","PGEN_.00g011790"
"6168","PGEN_.00g011820"
"6169","PGEN_.00g011860"
"6170","PGEN_.00g011880"
"6171","PGEN_.00g011890"
"6172","PGEN_.00g011920"
"6173","PGEN_.00g011940"
"6174","PGEN_.00g011960"
"6175","PGEN_.00g012000"
"6176","PGEN_.00g012040"
"6177","PGEN_.00g012070"
"6178","PGEN_.00g012100"
"6179","PGEN_.00g012110"
"6180","PGEN_.00g012120"
"6181","PGEN_.00g012160"
"6182","PGEN_.00g012170"
"6183","PGEN_.00g012190"
"6184","PGEN_.00g012200"
"6185","PGEN_.00g012210"
"6186","PGEN_.00g012260"
"6187","PGEN_.00g012280"
"6188","PGEN_.00g012290"
"6189","PGEN_.00g012340"
"6190","PGEN_.00g012360"
"6191","PGEN_.00g012370"
"6192","PGEN_.00g012390"
"6193","PGEN_.00g012400"
"6194","PGEN_.00g012430"
"6195","PGEN_.00g012470"
"6196","PGEN_.00g012500"
"6197","PGEN_.00g012530"
"6198","PGEN_.00g012540"
"6199","PGEN_.00g012550"
"6200","PGEN_.00g012570"
"6201","PGEN_.00g012610"
"6202","PGEN_.00g012710"
"6203","PGEN_.00g012840"
"6204","PGEN_.00g012850"
"6205","PGEN_.00g012860"
"6206","PGEN_.00g012880"
"6207","PGEN_.00g012890"
"6208","PGEN_.00g012920"
"6209","PGEN_.00g012960"
"6210","PGEN_.00g013000"
"6211","PGEN_.00g013010"
"6212","PGEN_.00g013020"
"6213","PGEN_.00g013060"
"6214","PGEN_.00g013070"
"6215","PGEN_.00g013080"
"6216","PGEN_.00g013090"
"6217","PGEN_.00g013100"
"6218","PGEN_.00g013170"
"6219","PGEN_.00g013230"
"6220","PGEN_.00g013290"
"6221","PGEN_.00g013370"
"6222","PGEN_.00g013400"
"6223","PGEN_.00g013430"
"6224","PGEN_.00g013460"
"6225","PGEN_.00g013530"
"6226","PGEN_.00g013620"
"6227","PGEN_.00g013730"
"6228","PGEN_.00g013740"
"6229","PGEN_.00g013770"
"6230","PGEN_.00g013790"
"6231","PGEN_.00g013830"
"6232","PGEN_.00g013840"
"6233","PGEN_.00g013860"
"6234","PGEN_.00g013880"
"6235","PGEN_.00g013890"
"6236","PGEN_.00g013920"
"6237","PGEN_.00g013980"
"6238","PGEN_.00g014030"
"6239","PGEN_.00g014050"
"6240","PGEN_.00g014090"
"6241","PGEN_.00g014130"
"6242","PGEN_.00g014140"
"6243","PGEN_.00g014170"
"6244","PGEN_.00g014180"
"6245","PGEN_.00g014190"
"6246","PGEN_.00g014200"
"6247","PGEN_.00g014210"
"6248","PGEN_.00g014220"
"6249","PGEN_.00g014260"
"6250","PGEN_.00g014270"
"6251","PGEN_.00g014300"
"6252","PGEN_.00g014320"
"6253","PGEN_.00g014390"
"6254","PGEN_.00g014400"
"6255","PGEN_.00g014410"
"6256","PGEN_.00g014440"
"6257","PGEN_.00g014520"
"6258","PGEN_.00g014580"
"6259","PGEN_.00g014590"
"6260","PGEN_.00g014610"
"6261","PGEN_.00g014620"
"6262","PGEN_.00g014650"
"6263","PGEN_.00g014690"
